ID_UEV,street_number,postal_code,Error_Code,Price,Consumption
2006879,8090,H1E 3K6,0,"1,330",13490
2006879,8090,H1E 3K6,0,"1,330",13860
2006879,8090,H1E 3K6,0,290,1380
2106494,7853,H1E 1M5,0,"2,700",26060
2006879,8090,H1E 3K6,0,"2,160",21690
2006879,8090,H1E 3K6,0,"1,330",13620
2006879,8090,H1E 3K6,0,"1,090",11190
2006879,8090,H1E 3K6,0,630,5900
2006879,8090,H1E 3K6,0,"1,330",13490
2006879,8090,H1E 3K6,0,"1,330",13860
2006879,8090,H1E 3K6,0,290,1380
2044290,8500,H1E 5R6,0,"4,620",43520
2106494,7853,H1E 1M5,0,"2,700",26060
2006879,8090,H1E 3K6,0,"2,160",21690
2006879,8090,H1E 3K6,0,"1,330",13620
2006879,8090,H1E 3K6,0,"1,090",11190
2006879,8090,H1E 3K6,0,630,5900
2006879,8090,H1E 3K6,0,"1,330",13490
2006879,8090,H1E 3K6,0,"1,330",13860
2006879,8090,H1E 3K6,0,290,1380
2044290,8500,H1E 5R6,0,"4,620",43520
2004714,12075,H1E 5Z5,0,"2,960",29190
2106494,7853,H1E 1M5,0,"2,700",26060
2006879,8090,H1E 3K6,0,"2,160",21690
2006879,8090,H1E 3K6,0,"1,330",13620
2006879,8090,H1E 3K6,0,"1,090",11190
2006879,8090,H1E 3K6,0,630,5900
2006879,8090,H1E 3K6,0,"1,330",13490
2006879,8090,H1E 3K6,0,"1,330",13860
2006879,8090,H1E 3K6,0,290,1380
2044290,8500,H1E 5R6,0,"4,620",43520
2004714,12075,H1E 5Z5,0,"2,960",29190
2006061,12229,H1E 1W6,0,"4,070",38800
2140035,8228,H1E 6W2,0,"3,300",32040
2140035,8228,H1E 6W2,0,"3,300",32040
2107617,11551,H1E 5G6,0,"3,020",29060
2140035,8228,H1E 6W2,0,"3,300",32040
2107617,11551,H1E 5G6,0,"3,020",29060
2042763,12532,H1E 2A7,0,"1,170",11660
2140035,8228,H1E 6W2,0,"3,300",32040
2107617,11551,H1E 5G6,0,"3,020",29060
2042763,12532,H1E 2A7,0,"1,170",11660
2044314,12341,H1E 4K8,0,"2,370",23020
2140035,8228,H1E 6W2,0,"3,300",32040
2107617,11551,H1E 5G6,0,"3,020",29060
2042763,12532,H1E 2A7,0,"1,170",11660
2044314,12341,H1E 4K8,0,"2,370",23020
2105741,8770,H1E 5T2,0,"2,050",19970
2140035,8228,H1E 6W2,0,"3,300",32040
2107617,11551,H1E 5G6,0,"3,020",29060
2042763,12532,H1E 2A7,0,"1,170",11660
2044314,12341,H1E 4K8,0,"2,370",23020
2105741,8770,H1E 5T2,0,"2,050",19970
2105574,8575,H1E 4G7,0,"2,470",23750
2140035,8228,H1E 6W2,0,"3,300",32040
2107617,11551,H1E 5G6,0,"3,020",29060
2042763,12532,H1E 2A7,0,"1,170",11660
2044314,12341,H1E 4K8,0,"2,370",23020
2105741,8770,H1E 5T2,0,"2,050",19970
2105574,8575,H1E 4G7,0,"2,470",23750
2049987,11826,H1E 6G7,0,"2,440",24060
2106738,8517,H1E 4H7,0,"1,380",14100
2106738,8517,H1E 4H7,0,"1,380",14100
2006601,12203,H1E 1L6,0,580,5290
2106738,8517,H1E 4H7,0,"1,380",14100
2006601,12203,H1E 1L6,0,580,5290
2105329,8044,H1E 1K9,0,"1,920",18870
2106738,8517,H1E 4H7,0,"1,380",14100
2006601,12203,H1E 1L6,0,580,5290
2105329,8044,H1E 1K9,0,"1,920",18870
2104486,8257,H1E 3W3,0,"1,850",18480
2106738,8517,H1E 4H7,0,"1,380",14100
2006601,12203,H1E 1L6,0,580,5290
2105329,8044,H1E 1K9,0,"1,920",18870
2104486,8257,H1E 3W3,0,"1,850",18480
2105638,8478,H1E 4C3,0,"1,080",10980
2043231,11795,H1E 3K7,0,"1,130",11750
2043231,11795,H1E 3K7,0,"1,130",11750
2043741,12230,H1E 4E6,0,"3,600",34390
2043231,11795,H1E 3K7,0,"1,130",11750
2043741,12230,H1E 4E6,0,"3,600",34390
2043271,11817,H1E 3S4,0,"1,190",12400
2043231,11795,H1E 3K7,0,"1,130",11750
2043741,12230,H1E 4E6,0,"3,600",34390
2043271,11817,H1E 3S4,0,"1,190",12400
2105425,8039,H1E 1L1,0,"2,830",27540
2043231,11795,H1E 3K7,0,"1,130",11750
2043741,12230,H1E 4E6,0,"3,600",34390
2043271,11817,H1E 3S4,0,"1,190",12400
2105425,8039,H1E 1L1,0,"2,830",27540
2005791,12317,H1E 1W2,0,"2,540",25490
2043231,11795,H1E 3K7,0,"1,130",11750
2043741,12230,H1E 4E6,0,"3,600",34390
2043271,11817,H1E 3S4,0,"1,190",12400
2105425,8039,H1E 1L1,0,"2,830",27540
2005791,12317,H1E 1W2,0,"2,540",25490
2105822,8550,H1E 6W1,0,"3,430",32580
2105854,8665,H1E 5T7,0,"2,550",25070
2105854,8665,H1E 5T7,0,"2,550",25070
2005382,11625,H1E 3L6,0,630,5860
2005382,11625,H1E 3L6,0,610,5610
2005382,11625,H1E 3L6,0,"1,140",11510
2005382,11625,H1E 3L6,0,690,6730
2005382,11625,H1E 3L6,0,"1,400",14510
2005382,11625,H1E 3L6,0,760,7650
2005382,11625,H1E 3L6,0,380,2500
2105854,8665,H1E 5T7,0,"2,550",25070
2005382,11625,H1E 3L6,0,630,5860
2005382,11625,H1E 3L6,0,610,5610
2005382,11625,H1E 3L6,0,"1,140",11510
2005382,11625,H1E 3L6,0,690,6730
2005382,11625,H1E 3L6,0,"1,400",14510
2005382,11625,H1E 3L6,0,760,7650
2005382,11625,H1E 3L6,0,380,2500
2005730,12071,H1E 1W1,0,"1,720",17520
2105854,8665,H1E 5T7,0,"2,550",25070
2005382,11625,H1E 3L6,0,630,5860
2005382,11625,H1E 3L6,0,610,5610
2005382,11625,H1E 3L6,0,"1,140",11510
2005382,11625,H1E 3L6,0,690,6730
2005382,11625,H1E 3L6,0,"1,400",14510
2005382,11625,H1E 3L6,0,760,7650
2005382,11625,H1E 3L6,0,380,2500
2005730,12071,H1E 1W1,0,"1,720",17520
2140038,8234,H1E 6W2,0,"2,390",23350
2105854,8665,H1E 5T7,0,"2,550",25070
2005382,11625,H1E 3L6,0,630,5860
2005382,11625,H1E 3L6,0,610,5610
2005382,11625,H1E 3L6,0,"1,140",11510
2005382,11625,H1E 3L6,0,690,6730
2005382,11625,H1E 3L6,0,"1,400",14510
2005382,11625,H1E 3L6,0,760,7650
2005382,11625,H1E 3L6,0,380,2500
2005730,12071,H1E 1W1,0,"1,720",17520
2140038,8234,H1E 6W2,0,"2,390",23350
2146006,8349,H1E 6Y5,0,"1,250",13050
2105854,8665,H1E 5T7,0,"2,550",25070
2005382,11625,H1E 3L6,0,630,5860
2005382,11625,H1E 3L6,0,610,5610
2005382,11625,H1E 3L6,0,"1,140",11510
2005382,11625,H1E 3L6,0,690,6730
2005382,11625,H1E 3L6,0,"1,400",14510
2005382,11625,H1E 3L6,0,760,7650
2005382,11625,H1E 3L6,0,380,2500
2005730,12071,H1E 1W1,0,"1,720",17520
2140038,8234,H1E 6W2,0,"2,390",23350
2146006,8349,H1E 6Y5,0,"1,250",13050
2107463,7775,H1E 3B9,0,"3,360",32650
2105854,8665,H1E 5T7,0,"2,550",25070
2005382,11625,H1E 3L6,0,630,5860
2005382,11625,H1E 3L6,0,610,5610
2005382,11625,H1E 3L6,0,"1,140",11510
2005382,11625,H1E 3L6,0,690,6730
2005382,11625,H1E 3L6,0,"1,400",14510
2005382,11625,H1E 3L6,0,760,7650
2005382,11625,H1E 3L6,0,380,2500
2005730,12071,H1E 1W1,0,"1,720",17520
2140038,8234,H1E 6W2,0,"2,390",23350
2146006,8349,H1E 6Y5,0,"1,250",13050
2107463,7775,H1E 3B9,0,"3,360",32650
2105628,8416,H1E 4C3,0,"1,340",13910
2006140,12378,H1E 1X3,0,"2,430",24150
2006140,12378,H1E 1X3,0,"2,430",24150
2042788,12234,H1E 2A6,0,"2,900",28240
2006140,12378,H1E 1X3,0,"2,430",24150
2042788,12234,H1E 2A6,0,"2,900",28240
2106365,7849,H1E 3C4,0,"2,090",20500
2006140,12378,H1E 1X3,0,"2,430",24150
2042788,12234,H1E 2A6,0,"2,900",28240
2106365,7849,H1E 3C4,0,"2,090",20500
2005376,11655,H1E 3L6,0,410,2990
2005376,11655,H1E 3L6,0,"1,200",11920
2005376,11655,H1E 3L6,0,520,4430
2005376,11655,H1E 3L6,0,"1,620",16680
2005376,11655,H1E 3L6,0,550,4770
2005376,11655,H1E 3L6,0,"1,250",13070
2005376,11655,H1E 3L6,0,700,6810
2006140,12378,H1E 1X3,0,"2,430",24150
2042788,12234,H1E 2A6,0,"2,900",28240
2106365,7849,H1E 3C4,0,"2,090",20500
2005376,11655,H1E 3L6,0,410,2990
2005376,11655,H1E 3L6,0,"1,200",11920
2005376,11655,H1E 3L6,0,520,4430
2005376,11655,H1E 3L6,0,"1,620",16680
2005376,11655,H1E 3L6,0,550,4770
2005376,11655,H1E 3L6,0,"1,250",13070
2005376,11655,H1E 3L6,0,700,6810
2044218,11885,H1E 6G2,0,"2,400",23210
2006140,12378,H1E 1X3,0,"2,430",24150
2042788,12234,H1E 2A6,0,"2,900",28240
2106365,7849,H1E 3C4,0,"2,090",20500
2005376,11655,H1E 3L6,0,410,2990
2005376,11655,H1E 3L6,0,"1,200",11920
2005376,11655,H1E 3L6,0,520,4430
2005376,11655,H1E 3L6,0,"1,620",16680
2005376,11655,H1E 3L6,0,550,4770
2005376,11655,H1E 3L6,0,"1,250",13070
2005376,11655,H1E 3L6,0,700,6810
2044218,11885,H1E 6G2,0,"2,400",23210
2165954,11720,H1E 3M3,0,"3,570",34470
2006140,12378,H1E 1X3,0,"2,430",24150
2042788,12234,H1E 2A6,0,"2,900",28240
2106365,7849,H1E 3C4,0,"2,090",20500
2005376,11655,H1E 3L6,0,410,2990
2005376,11655,H1E 3L6,0,"1,200",11920
2005376,11655,H1E 3L6,0,520,4430
2005376,11655,H1E 3L6,0,"1,620",16680
2005376,11655,H1E 3L6,0,550,4770
2005376,11655,H1E 3L6,0,"1,250",13070
2005376,11655,H1E 3L6,0,700,6810
2044218,11885,H1E 6G2,0,"2,400",23210
2165954,11720,H1E 3M3,0,"3,570",34470
2105723,8700,H1E 4C5,0,"2,020",19900
2006258,11701,H1E 3Y5,0,"2,540",24440
2006258,11701,H1E 3Y5,0,"2,540",24440
2006516,12355,H1E 1X5,0,640,6020
2006258,11701,H1E 3Y5,0,"2,540",24440
2006516,12355,H1E 1X5,0,640,6020
5197421,8249,H1E 6Y4,0,"3,490",33780
2006258,11701,H1E 3Y5,0,"2,540",24440
2006516,12355,H1E 1X5,0,640,6020
5197421,8249,H1E 6Y4,0,"3,490",33780
2106620,8353,H1E 3B5,0,720,7140
2006258,11701,H1E 3Y5,0,"2,540",24440
2006516,12355,H1E 1X5,0,640,6020
5197421,8249,H1E 6Y4,0,"3,490",33780
2106620,8353,H1E 3B5,0,720,7140
2144855,12134,H1E 6T4,0,"2,730",26840
2006258,11701,H1E 3Y5,0,"2,540",24440
2006516,12355,H1E 1X5,0,640,6020
5197421,8249,H1E 6Y4,0,"3,490",33780
2106620,8353,H1E 3B5,0,720,7140
2144855,12134,H1E 6T4,0,"2,730",26840
2049973,11810,H1E 6G6,0,"2,900",28680
2006258,11701,H1E 3Y5,0,"2,540",24440
2006516,12355,H1E 1X5,0,640,6020
5197421,8249,H1E 6Y4,0,"3,490",33780
2106620,8353,H1E 3B5,0,720,7140
2144855,12134,H1E 6T4,0,"2,730",26840
2049973,11810,H1E 6G6,0,"2,900",28680
2043518,12090,H1E 4B5,0,"3,830",36570
2006258,11701,H1E 3Y5,0,"2,540",24440
2006516,12355,H1E 1X5,0,640,6020
5197421,8249,H1E 6Y4,0,"3,490",33780
2106620,8353,H1E 3B5,0,720,7140
2144855,12134,H1E 6T4,0,"2,730",26840
2049973,11810,H1E 6G6,0,"2,900",28680
2043518,12090,H1E 4B5,0,"3,830",36570
2004405,12130,H1E 6A1,0,"3,070",29460
2006258,11701,H1E 3Y5,0,"2,540",24440
2006516,12355,H1E 1X5,0,640,6020
5197421,8249,H1E 6Y4,0,"3,490",33780
2106620,8353,H1E 3B5,0,720,7140
2144855,12134,H1E 6T4,0,"2,730",26840
2049973,11810,H1E 6G6,0,"2,900",28680
2043518,12090,H1E 4B5,0,"3,830",36570
2004405,12130,H1E 6A1,0,"3,070",29460
2105561,8548,H1E 4X9,0,"2,520",24630
2044643,12148,H1E 4J2,0,"3,730",35830
2044643,12148,H1E 4J2,0,"3,730",35830
2005966,11620,H1E 3E6,0,"2,680",25810
2044643,12148,H1E 4J2,0,"3,730",35830
2005966,11620,H1E 3E6,0,"2,680",25810
2138612,11803,H1E 6R9,0,"3,160",30610
2044643,12148,H1E 4J2,0,"3,730",35830
2005966,11620,H1E 3E6,0,"2,680",25810
2138612,11803,H1E 6R9,0,"3,160",30610
2106432,7834,H1E 1M3,0,"2,210",22460
2044643,12148,H1E 4J2,0,"3,730",35830
2005966,11620,H1E 3E6,0,"2,680",25810
2138612,11803,H1E 6R9,0,"3,160",30610
2106432,7834,H1E 1M3,0,"2,210",22460
2004580,12042,H1E 5Z3,0,"2,440",23330
2044643,12148,H1E 4J2,0,"3,730",35830
2005966,11620,H1E 3E6,0,"2,680",25810
2138612,11803,H1E 6R9,0,"3,160",30610
2106432,7834,H1E 1M3,0,"2,210",22460
2004580,12042,H1E 5Z3,0,"2,440",23330
2005537,12300,H1E 5X6,0,"2,580",25850
2144766,12107,H1E 7G7,0,"2,500",24320
2144766,12107,H1E 7G7,0,"2,500",24320
2043307,11816,H1E 4C1,0,"3,250",31230
2144766,12107,H1E 7G7,0,"2,500",24320
2043307,11816,H1E 4C1,0,"3,250",31230
2161266,12007,H1E 4B8,0,"2,520",24870
2144766,12107,H1E 7G7,0,"2,500",24320
2043307,11816,H1E 4C1,0,"3,250",31230
2161266,12007,H1E 4B8,0,"2,520",24870
2105556,8701,H1E 4K3,0,"2,690",26410
2144766,12107,H1E 7G7,0,"2,500",24320
2043307,11816,H1E 4C1,0,"3,250",31230
2161266,12007,H1E 4B8,0,"2,520",24870
2105556,8701,H1E 4K3,0,"2,690",26410
2004953,12170,H1E 4J6,0,"3,620",34850
2144766,12107,H1E 7G7,0,"2,500",24320
2043307,11816,H1E 4C1,0,"3,250",31230
2161266,12007,H1E 4B8,0,"2,520",24870
2105556,8701,H1E 4K3,0,"2,690",26410
2004953,12170,H1E 4J6,0,"3,620",34850
2144993,8200,H1E 6W2,0,"2,560",25550
2005714,12055,H1E 1W1,0,"1,750",18090
2005714,12055,H1E 1W1,0,"1,750",18090
2005875,12080,H1E 1W5,0,"2,140",21530
2005714,12055,H1E 1W1,0,"1,750",18090
2005875,12080,H1E 1W5,0,"2,140",21530
2043801,12222,H1E 4P4,0,"4,000",37510
2005714,12055,H1E 1W1,0,"1,750",18090
2005875,12080,H1E 1W5,0,"2,140",21530
2043801,12222,H1E 4P4,0,"4,000",37510
2005427,7831,H1E 4N3,0,"2,230",22830
2005714,12055,H1E 1W1,0,"1,750",18090
2005875,12080,H1E 1W5,0,"2,140",21530
2043801,12222,H1E 4P4,0,"4,000",37510
2005427,7831,H1E 4N3,0,"2,230",22830
2105534,8530,H1E 4M5,0,"4,790",44980
2107170,8353,H1E 1N4,0,"2,700",26370
2107170,8353,H1E 1N4,0,"2,700",26370
2043170,11840,H1E 2R7,0,"2,850",27360
2107170,8353,H1E 1N4,0,"2,700",26370
2043170,11840,H1E 2R7,0,"2,850",27360
2107182,8305,H1E 1N4,0,"3,400",32750
2107170,8353,H1E 1N4,0,"2,700",26370
2043170,11840,H1E 2R7,0,"2,850",27360
2107182,8305,H1E 1N4,0,"3,400",32750
2140390,7850,H1E 3K4,0,"2,080",20260
2107170,8353,H1E 1N4,0,"2,700",26370
2043170,11840,H1E 2R7,0,"2,850",27360
2107182,8305,H1E 1N4,0,"3,400",32750
2140390,7850,H1E 3K4,0,"2,080",20260
2107136,8481,H1E 4S3,0,"3,180",31040
2107170,8353,H1E 1N4,0,"2,700",26370
2043170,11840,H1E 2R7,0,"2,850",27360
2107182,8305,H1E 1N4,0,"3,400",32750
2140390,7850,H1E 3K4,0,"2,080",20260
2107136,8481,H1E 4S3,0,"3,180",31040
2140055,8221,H1E 7M8,0,"2,710",26770
2107170,8353,H1E 1N4,0,"2,700",26370
2043170,11840,H1E 2R7,0,"2,850",27360
2107182,8305,H1E 1N4,0,"3,400",32750
2140390,7850,H1E 3K4,0,"2,080",20260
2107136,8481,H1E 4S3,0,"3,180",31040
2140055,8221,H1E 7M8,0,"2,710",26770
2043716,12301,H1E 3Y9,0,"4,660",43870
2107170,8353,H1E 1N4,0,"2,700",26370
2043170,11840,H1E 2R7,0,"2,850",27360
2107182,8305,H1E 1N4,0,"3,400",32750
2140390,7850,H1E 3K4,0,"2,080",20260
2107136,8481,H1E 4S3,0,"3,180",31040
2140055,8221,H1E 7M8,0,"2,710",26770
2043716,12301,H1E 3Y9,0,"4,660",43870
2006514,12331,H1E 1X4,0,"3,190",31060
2165510,7799,H1E 6S3,0,"2,000",19980
2165510,7799,H1E 6S3,0,"2,000",19980
2140650,8453,H1E 6X2,0,"1,190",12300
2165510,7799,H1E 6S3,0,"2,000",19980
2140650,8453,H1E 6X2,0,"1,190",12300
2107090,8334,H1E 1N3,0,"2,550",25080
2165510,7799,H1E 6S3,0,"2,000",19980
2140650,8453,H1E 6X2,0,"1,190",12300
2107090,8334,H1E 1N3,0,"2,550",25080
2007084,12400,H1E 1Y3,0,"2,360",23460
2165510,7799,H1E 6S3,0,"2,000",19980
2140650,8453,H1E 6X2,0,"1,190",12300
2107090,8334,H1E 1N3,0,"2,550",25080
2007084,12400,H1E 1Y3,0,"2,360",23460
2044669,12376,H1E 5V3,0,"2,780",26800
2043553,12205,H1E 6E3,0,"2,840",27760
2043553,12205,H1E 6E3,0,"2,840",27760
2105543,8631,H1E 5B7,0,"2,840",27150
2043553,12205,H1E 6E3,0,"2,840",27760
2105543,8631,H1E 5B7,0,"2,840",27150
2141477,11900,H1E 7M7,0,"2,790",26820
2043553,12205,H1E 6E3,0,"2,840",27760
2105543,8631,H1E 5B7,0,"2,840",27150
2141477,11900,H1E 7M7,0,"2,790",26820
2006796,12319,H1E 1X7,0,"2,160",21220
2043553,12205,H1E 6E3,0,"2,840",27760
2105543,8631,H1E 5B7,0,"2,840",27150
2141477,11900,H1E 7M7,0,"2,790",26820
2006796,12319,H1E 1X7,0,"2,160",21220
2005840,12250,H1E 1W7,0,"2,710",26960
2043553,12205,H1E 6E3,0,"2,840",27760
2105543,8631,H1E 5B7,0,"2,840",27150
2141477,11900,H1E 7M7,0,"2,790",26820
2006796,12319,H1E 1X7,0,"2,160",21220
2005840,12250,H1E 1W7,0,"2,710",26960
2007619,12229,H1E 1Y6,0,"3,210",30590
2019321,11570,H1E 3C7,0,"2,190",21050
2019321,11570,H1E 3C7,0,"2,190",21050
2004636,12114,H1E 6A4,0,"2,860",28010
2019321,11570,H1E 3C7,0,"2,190",21050
2004636,12114,H1E 6A4,0,"2,860",28010
2105737,8754,H1E 5T2,0,"1,900",18670
2019321,11570,H1E 3C7,0,"2,190",21050
2004636,12114,H1E 6A4,0,"2,860",28010
2105737,8754,H1E 5T2,0,"1,900",18670
2043209,11883,H1E 2R8,0,"1,060",10590
2019321,11570,H1E 3C7,0,"2,190",21050
2004636,12114,H1E 6A4,0,"2,860",28010
2105737,8754,H1E 5T2,0,"1,900",18670
2043209,11883,H1E 2R8,0,"1,060",10590
5197435,8244,H1E 6Y4,0,"2,270",22470
2019321,11570,H1E 3C7,0,"2,190",21050
2004636,12114,H1E 6A4,0,"2,860",28010
2105737,8754,H1E 5T2,0,"1,900",18670
2043209,11883,H1E 2R8,0,"1,060",10590
5197435,8244,H1E 6Y4,0,"2,270",22470
2043142,11784,H1E 2R7,0,"2,510",24030
2105775,8364,H1E 3W5,0,"2,210",22330
2105775,8364,H1E 3W5,0,"2,210",22330
2005423,7801,H1E 4M8,0,"2,470",24510
2105775,8364,H1E 3W5,0,"2,210",22330
2005423,7801,H1E 4M8,0,"2,470",24510
2107150,8411,H1E 4S3,0,"1,340",13330
2105775,8364,H1E 3W5,0,"2,210",22330
2005423,7801,H1E 4M8,0,"2,470",24510
2107150,8411,H1E 4S3,0,"1,340",13330
2105712,8771,H1E 5G1,0,"3,010",29290
2105775,8364,H1E 3W5,0,"2,210",22330
2005423,7801,H1E 4M8,0,"2,470",24510
2107150,8411,H1E 4S3,0,"1,340",13330
2105712,8771,H1E 5G1,0,"3,010",29290
2104965,8470,H1E 5C7,0,"1,530",15990
2104965,8470,H1E 5C7,0,"1,250",12660
2104965,8470,H1E 5C7,0,"1,140",11810
2104965,8470,H1E 5C7,0,"1,290",13540
2104965,8470,H1E 5C7,0,940,9960
2104965,8470,H1E 5C7,0,640,6020
2104965,8470,H1E 5C7,0,870,9080
2104965,8470,H1E 5C7,0,770,7730
2104965,8470,H1E 5C7,0,690,6460
2105775,8364,H1E 3W5,0,"2,210",22330
2005423,7801,H1E 4M8,0,"2,470",24510
2107150,8411,H1E 4S3,0,"1,340",13330
2105712,8771,H1E 5G1,0,"3,010",29290
2104965,8470,H1E 5C7,0,"1,530",15990
2104965,8470,H1E 5C7,0,"1,250",12660
2104965,8470,H1E 5C7,0,"1,140",11810
2104965,8470,H1E 5C7,0,"1,290",13540
2104965,8470,H1E 5C7,0,940,9960
2104965,8470,H1E 5C7,0,640,6020
2104965,8470,H1E 5C7,0,870,9080
2104965,8470,H1E 5C7,0,770,7730
2104965,8470,H1E 5C7,0,690,6460
2049970,11804,H1E 6G6,0,"3,480",33690
2105553,8717,H1E 4K3,0,"2,540",25060
2105553,8717,H1E 4K3,0,"2,540",25060
2044753,12145,H1E 5T5,0,"4,950",46400
2105553,8717,H1E 4K3,0,"2,540",25060
2044753,12145,H1E 5T5,0,"4,950",46400
2105590,8585,H1E 5J6,0,"3,320",31800
2144827,12025,H1E 7G7,0,"2,800",27790
2007417,12370,H1E 1Y8,0,"3,290",31760
2007417,12370,H1E 1Y8,0,"3,290",31760
2043642,12252,H1E 6E7,0,"3,820",36610
2007417,12370,H1E 1Y8,0,"3,290",31760
2043642,12252,H1E 6E7,0,"3,820",36610
2107064,8710,H1E 5R8,0,"2,820",27720
2005429,7835,H1E 4N3,0,"3,080",30080
2005429,7835,H1E 4N3,0,"3,080",30080
2162289,12530,H1E 1Y9,0,900,9250
2005429,7835,H1E 4N3,0,"3,080",30080
2162289,12530,H1E 1Y9,0,900,9250
2044311,12331,H1E 4K8,0,"3,090",30090
2005429,7835,H1E 4N3,0,"3,080",30080
2162289,12530,H1E 1Y9,0,900,9250
2044311,12331,H1E 4K8,0,"3,090",30090
2004739,12079,H1E 6A8,0,"2,500",24330
2005429,7835,H1E 4N3,0,"3,080",30080
2162289,12530,H1E 1Y9,0,900,9250
2044311,12331,H1E 4K8,0,"3,090",30090
2004739,12079,H1E 6A8,0,"2,500",24330
2006776,12259,H1E 1X7,0,"2,010",20220
2005429,7835,H1E 4N3,0,"3,080",30080
2162289,12530,H1E 1Y9,0,900,9250
2044311,12331,H1E 4K8,0,"3,090",30090
2004739,12079,H1E 6A8,0,"2,500",24330
2006776,12259,H1E 1X7,0,"2,010",20220
2006730,12143,H1E 3S7,0,"1,480",15510
2005429,7835,H1E 4N3,0,"3,080",30080
2162289,12530,H1E 1Y9,0,900,9250
2044311,12331,H1E 4K8,0,"3,090",30090
2004739,12079,H1E 6A8,0,"2,500",24330
2006776,12259,H1E 1X7,0,"2,010",20220
2006730,12143,H1E 3S7,0,"1,480",15510
2049966,11796,H1E 6G6,0,"3,060",29700
2106533,8010,H1E 3J3,0,"3,690",35440
2106533,8010,H1E 3J3,0,"3,690",35440
2004743,12071,H1E 6A8,0,"2,280",22320
2106533,8010,H1E 3J3,0,"3,690",35440
2004743,12071,H1E 6A8,0,"2,280",22320
2044663,12346,H1E 5V3,0,"2,450",23700
2106533,8010,H1E 3J3,0,"3,690",35440
2004743,12071,H1E 6A8,0,"2,280",22320
2044663,12346,H1E 5V3,0,"2,450",23700
2006790,12301,H1E 1X7,0,"1,810",18380
2106533,8010,H1E 3J3,0,"3,690",35440
2004743,12071,H1E 6A8,0,"2,280",22320
2044663,12346,H1E 5V3,0,"2,450",23700
2006790,12301,H1E 1X7,0,"1,810",18380
2005372,11675,H1E 3L6,0,370,2440
2005372,11675,H1E 3L6,0,"1,630",16360
2005372,11675,H1E 3L6,0,"1,370",14200
2005372,11675,H1E 3L6,0,"1,400",14380
2005372,11675,H1E 3L6,0,870,9040
2005372,11675,H1E 3L6,0,660,6270
2005372,11675,H1E 3L6,0,580,5260
2004689,12111,H1E 6A3,0,"2,540",24620
2004689,12111,H1E 6A3,0,"2,540",24620
2105619,8356,H1E 3H3,0,"1,300",13430
2004689,12111,H1E 6A3,0,"2,540",24620
2105619,8356,H1E 3H3,0,"1,300",13430
2160402,8384,H1E 5A7,0,"3,440",33290
2004689,12111,H1E 6A3,0,"2,540",24620
2105619,8356,H1E 3H3,0,"1,300",13430
2160402,8384,H1E 5A7,0,"3,440",33290
2006280,8075,H1E 3P6,0,"3,070",29720
2004689,12111,H1E 6A3,0,"2,540",24620
2105619,8356,H1E 3H3,0,"1,300",13430
2160402,8384,H1E 5A7,0,"3,440",33290
2006280,8075,H1E 3P6,0,"3,070",29720
2107352,8400,H1E 5A7,0,"3,300",31630
2004689,12111,H1E 6A3,0,"2,540",24620
2105619,8356,H1E 3H3,0,"1,300",13430
2160402,8384,H1E 5A7,0,"3,440",33290
2006280,8075,H1E 3P6,0,"3,070",29720
2107352,8400,H1E 5A7,0,"3,300",31630
2044284,8470,H1E 5R6,0,"2,240",21950
2105517,8680,H1E 4R2,0,"3,200",31250
2105517,8680,H1E 4R2,0,"3,200",31250
2004625,12104,H1E 6A4,0,"2,490",24840
2044346,12310,H1E 4K9,0,"2,040",20070
2044346,12310,H1E 4K9,0,"2,040",20070
2043287,11973,H1E 3J6,0,"1,190",12280
2006320,8033,H1E 2T1,0,"4,810",45190
2006320,8033,H1E 2T1,0,"4,810",45190
2105632,8442,H1E 4C3,0,"1,170",12120
2006320,8033,H1E 2T1,0,"4,810",45190
2105632,8442,H1E 4C3,0,"1,170",12120
2044042,12275,H1E 4P8,0,"3,230",31520
2006320,8033,H1E 2T1,0,"4,810",45190
2105632,8442,H1E 4C3,0,"1,170",12120
2044042,12275,H1E 4P8,0,"3,230",31520
2043520,12110,H1E 4B5,0,"2,950",28380
2006320,8033,H1E 2T1,0,"4,810",45190
2105632,8442,H1E 4C3,0,"1,170",12120
2044042,12275,H1E 4P8,0,"3,230",31520
2043520,12110,H1E 4B5,0,"2,950",28380
2106574,8458,H1E 3E1,0,"1,320",13210
2006320,8033,H1E 2T1,0,"4,810",45190
2105632,8442,H1E 4C3,0,"1,170",12120
2044042,12275,H1E 4P8,0,"3,230",31520
2043520,12110,H1E 4B5,0,"2,950",28380
2106574,8458,H1E 3E1,0,"1,320",13210
2140387,7880,H1E 3K4,0,"2,870",28300
2006320,8033,H1E 2T1,0,"4,810",45190
2105632,8442,H1E 4C3,0,"1,170",12120
2044042,12275,H1E 4P8,0,"3,230",31520
2043520,12110,H1E 4B5,0,"2,950",28380
2106574,8458,H1E 3E1,0,"1,320",13210
2140387,7880,H1E 3K4,0,"2,870",28300
2105424,8035,H1E 1L1,0,"2,280",23070
2006320,8033,H1E 2T1,0,"4,810",45190
2105632,8442,H1E 4C3,0,"1,170",12120
2044042,12275,H1E 4P8,0,"3,230",31520
2043520,12110,H1E 4B5,0,"2,950",28380
2106574,8458,H1E 3E1,0,"1,320",13210
2140387,7880,H1E 3K4,0,"2,870",28300
